Attrition,Age,BusinessTravel,DailyRate,Department,DistanceFromHome,Education,EducationField,EmployeeCount,EmployeeNumber,EnvironmentSatisfaction,Gender,HourlyRate,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,MonthlyRate,NumCompaniesWorked,Over18,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StandardHours,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager
0,31,1,140,0,12,1,3,1,1651,3,0,95,3,1,7,4,2,3929,6984,8,1,1,23,4,3,80,1,7,0,3,4,2,0,2
0,34,1,629,0,27,2,3,1,1652,4,0,95,3,1,7,2,1,2311,5711,2,1,0,15,3,4,80,0,9,3,3,3,2,1,2
0,53,1,1084,0,13,2,3,1,1655,4,0,57,4,2,5,1,0,4450,26250,1,1,0,11,3,3,80,2,5,3,3,4,2,1,3
0,40,1,989,0,4,1,3,1,1657,4,0,46,3,5,3,3,2,19033,6499,1,1,0,14,3,2,80,1,21,2,3,20,8,9,9
0,55,1,692,0,14,4,3,1,1658,3,1,61,4,5,8,2,1,18722,13339,8,1,0,11,3,4,80,0,36,3,3,24,15,2,15
0,34,2,1069,0,2,1,4,1,1659,4,1,45,2,2,5,3,2,9547,14074,1,1,0,17,3,3,80,0,10,2,2,10,9,1,9
0,51,1,313,0,3,3,3,1,1660,4,0,98,3,4,4,2,1,13734,7192,3,1,0,18,3,3,80,0,21,6,3,7,7,1,0
0,52,1,699,0,1,4,4,1,1661,3,1,65,2,5,3,3,2,19999,5678,0,1,0,14,3,1,80,1,34,5,3,33,18,11,9
0,27,1,894,0,9,3,3,1,1662,4,0,99,3,1,7,2,1,2279,11781,1,1,0,16,3,4,80,0,7,2,2,7,7,0,3
1,35,1,556,0,23,2,4,1,1663,2,1,50,2,2,5,3,2,5916,15497,3,1,1,13,3,1,80,0,8,1,3,1,0,0,1
0,43,0,1344,0,7,3,3,1,1664,4,1,37,4,1,7,4,0,2089,5228,4,1,0,14,3,4,80,3,7,3,4,5,4,2,2
0,45,0,1195,0,2,2,3,1,1665,1,1,65,2,4,3,4,2,16792,20462,9,1,0,23,4,4,80,1,22,1,3,20,8,11,8
0,35,2,138,0,2,3,3,1,1667,2,0,37,3,2,6,2,1,4425,15986,5,1,0,11,3,4,80,0,10,5,3,6,2,1,2
0,42,0,926,0,21,2,3,1,1668,3,0,36,3,2,5,3,0,5265,16439,2,1,0,16,3,2,80,1,11,5,3,5,3,0,2
0,38,1,1261,0,2,4,4,1,1669,4,1,88,3,2,5,3,2,6553,7259,9,1,0,14,3,2,80,0,14,3,3,1,0,0,0
0,38,1,1084,0,29,3,0,1,1670,4,1,54,3,2,5,4,2,6261,4185,3,1,0,18,3,1,80,1,9,3,1,7,7,1,7
0,27,2,472,0,1,1,0,1,1671,3,1,60,2,2,5,1,2,4298,9679,5,1,0,19,3,3,80,1,6,1,3,2,2,2,0
0,49,0,1002,0,18,4,4,1,1672,4,1,92,3,2,5,4,0,6804,23793,1,1,1,15,3,1,80,2,7,0,3,7,7,1,7
0,34,2,878,0,10,4,3,1,1673,4,1,43,3,1,7,3,0,3815,5972,1,1,1,17,3,4,80,1,5,4,4,5,3,2,0
1,38,1,1180,0,29,1,3,1,1675,2,1,70,3,2,4,1,2,6673,11354,7,1,1,19,3,2,80,0,17,2,3,1,0,0,0
0,40,0,1151,0,9,5,4,1,1679,4,1,63,2,2,4,4,2,4876,14242,9,1,0,14,3,4,80,1,5,5,1,3,2,0,2
0,46,1,644,0,1,4,3,1,1680,4,1,97,3,3,4,1,0,9396,12368,7,1,0,16,3,3,80,1,17,3,3,4,2,0,3
0,51,1,1469,0,8,4,4,1,1684,2,1,81,2,3,8,2,2,12490,15736,5,1,0,16,3,4,80,2,16,5,1,10,9,4,7
1,30,1,1005,0,3,3,0,1,1685,4,0,88,3,1,7,1,1,2657,8556,5,1,1,11,3,3,80,0,8,5,3,5,2,0,4
0,41,1,896,2,6,3,4,1,1686,4,0,75,3,3,3,4,1,13591,14674,3,1,1,18,3,3,80,0,16,3,3,1,0,0,0
1,29,1,992,0,1,3,0,1,1688,3,1,85,3,1,7,3,1,2058,19757,0,1,0,14,3,4,80,0,7,1,2,6,2,1,5
0,45,0,1052,2,6,3,3,1,1689,4,0,57,2,3,2,4,1,8865,16840,6,1,0,12,3,4,80,0,23,2,3,19,7,12,8
0,54,1,1147,2,3,3,2,1,1690,4,0,52,3,2,2,1,2,5940,17011,2,1,0,14,3,4,80,1,16,4,3,6,2,0,5
0,37,2,663,0,11,3,5,1,1693,2,1,47,3,3,8,4,0,12185,10056,1,1,1,14,3,3,80,3,10,1,3,10,8,0,7
0,38,1,119,2,3,3,4,1,1694,1,1,76,3,3,2,3,0,10609,9647,0,1,0,12,3,3,80,2,17,6,2,16,10,5,13
0,31,0,979,0,1,4,3,1,1695,3,1,90,1,2,5,3,2,4345,4381,0,1,0,12,3,4,80,1,6,2,3,5,4,1,4
0,59,1,142,0,3,3,4,1,1696,3,1,70,2,1,7,4,2,2177,8456,3,1,0,17,3,1,80,1,7,6,3,1,0,0,0
0,37,2,319,2,4,4,2,1,1697,1,1,41,3,1,1,4,0,2793,2539,4,1,0,17,3,3,80,1,13,2,3,9,8,5,8
0,29,2,1413,2,1,1,3,1,1698,2,0,42,3,3,2,4,2,7918,6599,1,1,0,14,3,4,80,1,11,5,3,11,10,4,1
0,35,2,944,2,1,3,2,1,1699,3,0,92,3,3,2,3,1,8789,9096,1,1,0,14,3,1,80,0,10,3,4,10,7,0,8
1,29,1,896,0,18,1,3,1,1700,3,1,86,2,1,7,4,1,2389,14961,1,1,1,13,3,3,80,0,4,3,2,4,3,0,1
0,52,1,1323,0,2,3,4,1,1701,3,0,89,2,1,6,4,1,3212,3300,7,1,0,15,3,2,80,0,6,3,2,2,2,2,2
0,42,1,532,0,4,2,0,1,1702,3,1,58,3,5,3,4,2,19232,4933,1,1,0,11,3,4,80,0,22,3,3,22,17,11,15
0,59,1,818,1,6,2,3,1,1703,2,1,52,3,1,0,3,2,2267,25657,8,1,0,17,3,4,80,0,7,2,2,2,2,2,2
0,50,1,854,2,1,4,3,1,1704,4,0,68,3,5,3,4,0,19517,24118,3,1,0,11,3,3,80,1,32,3,2,7,0,0,6
1,33,1,813,0,14,3,3,1,1705,3,1,58,3,1,6,4,2,2436,22149,5,1,1,13,3,3,80,1,8,2,1,5,4,0,4
0,43,1,1034,2,16,3,2,1,1706,4,0,80,3,4,3,4,2,16064,7744,5,1,1,22,4,3,80,1,22,3,3,17,13,1,9
0,52,0,771,2,2,4,4,1,1708,1,1,79,2,5,3,3,1,19068,21030,1,1,1,18,3,4,80,0,33,2,4,33,7,15,12
1,32,1,515,0,1,3,4,1,1710,4,1,62,2,1,6,3,1,3730,9571,0,1,1,14,3,4,80,0,4,2,1,3,2,1,2
0,39,1,1431,0,1,4,3,1,1711,3,0,96,3,1,6,3,0,2232,15417,7,1,0,14,3,3,80,3,7,1,3,3,2,1,2
0,32,0,976,2,26,4,2,1,1712,3,1,100,3,2,2,4,2,4465,12069,0,1,0,18,3,1,80,0,4,2,3,3,2,2,2
0,41,1,1411,0,19,2,4,1,1713,3,1,36,3,2,7,1,0,3072,19877,2,1,0,16,3,1,80,2,17,2,2,1,0,0,0
0,40,1,1300,0,24,2,0,1,1714,1,1,62,3,2,7,4,0,3319,24447,1,1,0,17,3,1,80,2,9,3,3,9,8,4,7
0,31,2,1327,0,3,4,3,1,1716,2,1,73,3,3,8,3,0,13675,13523,9,1,0,12,3,1,80,1,9,3,3,2,2,2,2
0,33,1,832,0,5,4,4,1,1717,3,0,63,2,1,7,4,2,2911,14776,1,1,0,13,3,3,80,1,2,2,2,2,2,0,2
0,34,1,470,0,2,4,4,1,1718,4,1,84,2,2,5,1,2,5957,23687,6,1,0,13,3,2,80,1,13,3,3,11,9,5,9
0,45,2,1199,0,7,4,4,1,1720,1,1,77,4,2,5,3,2,6434,5118,4,1,0,17,3,4,80,1,9,1,3,3,2,0,2
1,37,2,504,0,10,3,3,1,1721,1,1,61,3,3,5,3,0,10048,22573,6,1,0,11,3,2,80,2,17,5,3,1,0,0,0
0,39,2,505,0,2,4,0,1,1722,3,0,64,3,3,4,3,1,10938,6420,0,1,0,25,4,4,80,0,20,1,3,19,6,11,8
0,42,1,916,0,17,2,4,1,1724,4,0,82,4,2,7,1,1,6545,23016,3,1,1,13,3,3,80,0,10,1,3,3,2,0,2
1,31,2,307,0,29,2,3,1,1730,3,1,71,2,1,6,2,1,3479,11652,0,1,0,11,3,2,80,0,6,2,4,5,4,1,4
0,38,0,1327,2,2,2,4,1,1732,4,1,39,2,2,2,4,2,5249,19682,3,1,0,18,3,4,80,1,13,0,3,8,7,7,5
0,32,1,128,0,2,1,0,1,1733,4,1,84,2,2,6,1,1,2176,19737,4,1,0,13,3,4,80,0,9,5,3,6,2,0,4
1,28,1,529,0,2,4,4,1,1735,1,1,79,3,1,6,3,1,3485,14935,2,1,0,11,3,3,80,0,5,5,1,0,0,0,0
0,29,1,1210,2,2,3,3,1,1736,1,1,78,2,2,2,2,2,6644,3687,2,1,0,19,3,2,80,2,10,2,3,0,0,0,0
0,31,1,1463,0,23,3,3,1,1737,2,1,64,2,2,4,4,2,5582,14408,0,1,0,21,4,2,80,1,10,2,3,9,0,7,8
0,25,0,675,0,5,2,4,1,1738,2,1,85,4,2,4,1,0,4000,18384,1,1,0,12,3,4,80,2,6,2,3,6,3,1,5
0,36,1,1403,0,6,3,4,1,1740,4,1,47,3,1,6,4,2,3210,20251,0,1,0,11,3,3,80,1,16,4,3,15,13,10,11
1,47,0,666,0,29,4,4,1,1742,1,1,88,3,3,3,2,2,11849,10268,1,1,1,12,3,4,80,1,10,2,2,10,7,9,9
0,28,1,1158,0,9,3,3,1,1743,4,1,94,3,1,7,4,2,2070,2613,1,1,0,23,4,4,80,1,5,3,2,5,2,0,4
0,37,1,228,2,6,4,3,1,1744,3,1,98,3,2,2,4,2,6502,22825,4,1,0,14,3,2,80,1,7,5,4,5,4,0,1
0,21,1,996,0,3,2,3,1,1745,4,1,100,2,1,7,3,1,3230,10531,1,1,0,17,3,1,80,0,3,4,4,3,2,1,0
0,37,0,728,0,1,4,3,1,1746,1,0,80,3,3,8,4,0,13603,11677,2,1,1,18,3,1,80,2,15,2,3,5,2,0,2
0,35,1,1315,0,22,3,4,1,1747,2,0,71,4,3,3,2,0,11996,19100,7,1,0,18,3,2,80,1,10,6,2,7,7,6,2
0,38,1,322,2,7,2,3,1,1748,1,0,44,4,2,2,1,0,5605,19191,1,1,1,24,4,3,80,1,8,3,3,8,0,7,7
0,50,1,797,0,4,1,4,1,1750,1,1,96,3,5,8,2,0,19144,15815,3,1,0,14,3,1,80,2,28,4,2,10,4,1,6
0,53,1,1070,0,3,4,3,1,1751,3,1,45,3,4,8,3,2,17584,21016,3,1,1,16,3,4,80,3,21,5,2,5,3,1,3
0,42,1,635,2,1,1,4,1,1752,2,1,99,3,2,2,3,2,4907,24532,1,1,0,25,4,3,80,0,20,3,3,20,16,11,6
0,26,2,496,0,11,2,3,1,1755,1,1,60,3,2,4,1,2,4741,22722,1,1,1,13,3,3,80,1,5,3,3,5,3,3,3
1,44,2,920,0,24,3,4,1,1757,4,1,43,3,1,6,3,0,3161,19920,3,1,1,22,4,4,80,1,19,0,1,1,0,0,0
0,38,1,688,0,23,4,4,1,1758,4,1,82,3,2,4,4,0,5745,18899,9,1,0,14,3,2,80,1,10,2,3,2,2,1,2
1,26,1,1449,0,16,4,3,1,1759,1,1,45,3,1,6,2,0,2373,14180,2,1,1,13,3,4,80,1,5,2,3,3,2,0,2
0,49,2,636,0,10,4,4,1,1761,3,0,35,3,5,8,1,1,18665,25594,9,1,1,11,3,4,80,0,22,4,3,3,2,1,2
0,36,1,506,0,3,3,0,1,1762,3,1,30,3,2,7,2,1,4485,26285,4,1,0,12,3,4,80,0,10,2,3,8,0,7,7
0,31,2,444,2,5,3,2,1,1763,4,0,84,3,1,1,2,0,2789,3909,1,1,0,11,3,3,80,1,2,5,2,2,2,2,2
1,26,1,950,2,4,4,2,1,1764,4,1,48,2,2,2,4,1,5828,8450,1,1,1,12,3,2,80,0,8,0,3,8,7,7,4
0,37,2,889,0,9,3,3,1,1765,2,1,53,3,1,7,4,2,2326,11411,1,1,1,12,3,3,80,3,4,3,2,4,2,1,2
1,18,1,230,0,3,3,4,1,1767,3,1,54,3,1,6,3,1,1420,25233,1,1,0,13,3,3,80,0,0,2,3,0,0,0,0
0,36,2,566,0,18,4,4,1,1769,3,1,81,4,1,6,4,2,3688,7122,4,1,0,18,3,4,80,2,4,2,3,1,0,0,0
0,51,1,1302,0,2,3,3,1,1770,4,1,84,1,2,5,2,0,5482,16321,5,1,0,18,3,4,80,1,13,3,3,4,1,1,2
0,41,1,334,2,2,4,4,1,1771,4,1,88,3,4,3,2,1,16015,15896,1,1,0,19,3,2,80,0,22,2,3,22,10,0,4
0,28,1,1476,0,16,2,3,1,1773,2,1,68,4,2,4,1,1,5661,4824,0,1,0,19,3,3,80,0,9,2,3,8,3,0,7
0,39,1,1132,0,1,3,3,1,1775,3,1,48,4,3,4,4,0,9613,10942,0,1,0,17,3,1,80,3,19,5,2,18,10,3,7
0,36,0,1105,0,24,4,4,1,1776,2,0,47,3,2,6,2,2,5674,6927,7,1,0,15,3,3,80,1,11,3,3,9,8,0,8
0,32,1,906,2,7,3,4,1,1777,4,1,91,2,2,2,3,2,5484,16985,1,1,0,14,3,3,80,1,13,3,2,13,8,4,8
0,38,1,849,0,25,2,4,1,1778,1,0,81,2,3,8,2,2,12061,26707,3,1,0,17,3,3,80,1,19,2,3,10,8,0,1
0,31,1,691,0,5,4,0,1,1780,3,1,86,3,1,7,4,2,4821,10077,0,1,1,12,3,3,80,1,6,4,3,5,2,0,3
0,31,1,106,1,2,3,1,1,1781,1,1,62,2,2,0,1,2,6410,17822,3,1,0,12,3,4,80,0,9,1,3,2,2,1,0
0,45,2,1249,0,7,3,4,1,1782,1,1,97,3,3,6,1,0,5210,20308,1,1,0,18,3,1,80,1,24,2,3,24,9,9,11
0,31,1,192,0,2,4,4,1,1783,3,1,32,3,1,7,4,0,2695,7747,0,1,1,18,3,2,80,1,3,2,1,2,2,2,2
0,33,2,553,0,5,4,4,1,1784,4,0,74,3,3,3,2,2,11878,23364,6,1,0,11,3,2,80,2,12,2,3,10,6,8,8
0,39,1,117,0,10,1,3,1,1785,3,1,99,3,4,3,1,2,17068,5355,1,1,1,14,3,4,80,0,21,3,3,21,9,11,10
0,49,1,1091,0,1,2,0,1,1787,3,0,90,2,4,4,3,1,13964,17810,7,1,1,12,3,4,80,0,25,2,3,7,1,0,7
1,52,1,723,0,8,4,3,1,1788,3,1,85,2,2,7,2,2,4941,17747,2,1,0,15,3,1,80,0,11,3,2,8,2,7,7
0,27,1,1220,0,5,3,4,1,1789,3,0,85,3,1,7,2,1,2478,20938,1,1,1,12,3,2,80,0,4,2,2,4,3,1,2
0,32,1,1018,0,2,4,3,1,1793,1,0,74,4,2,7,4,1,5055,10557,7,1,0,16,3,3,80,0,10,0,2,7,7,0,7
0,30,1,1275,0,28,2,3,1,1795,4,0,64,3,2,7,4,2,5775,11934,1,1,0,13,3,4,80,2,11,2,3,10,8,1,9
0,31,2,798,0,7,2,4,1,1796,3,0,48,2,3,5,3,2,8943,14034,1,1,0,24,4,1,80,1,10,2,3,10,9,8,9
0,39,2,672,0,7,2,3,1,1797,3,1,54,2,5,3,4,2,19272,21141,1,1,0,15,3,1,80,1,21,2,3,21,9,13,3
0,43,2,559,0,10,4,4,1,1801,3,0,82,2,2,6,3,0,5257,6227,1,1,0,11,3,2,80,1,9,3,4,9,7,0,0
0,27,0,210,2,1,1,2,1,1802,3,1,73,3,2,2,2,2,6349,22107,0,1,1,13,3,4,80,1,6,0,3,5,4,1,4
0,54,2,928,0,20,4,4,1,1803,4,0,31,3,2,7,3,1,4869,16885,3,1,0,12,3,4,80,0,20,4,2,4,3,0,3
0,43,1,1001,0,7,3,4,1,1804,3,0,43,3,3,4,1,2,9985,9262,8,1,0,16,3,1,80,1,10,1,2,1,0,0,0
0,45,1,549,0,8,4,5,1,1805,4,1,75,3,2,7,4,2,3697,9278,9,1,0,14,3,1,80,2,12,3,3,10,9,9,8
0,40,1,1124,2,1,2,3,1,1806,2,1,57,1,2,2,4,2,7457,13273,2,1,1,22,4,3,80,3,6,2,2,4,3,0,2
1,29,1,318,0,8,4,5,1,1807,2,1,77,1,1,6,1,2,2119,4759,1,1,1,11,3,4,80,0,7,4,2,7,7,0,7
0,29,1,738,0,9,5,5,1,1808,2,1,30,2,1,6,4,1,3983,7621,0,1,0,17,3,3,80,0,4,2,3,3,2,2,2
0,37,1,1192,0,5,2,3,1,1811,4,1,61,3,2,5,4,0,6347,23177,7,1,0,16,3,3,80,2,8,2,2,6,2,0,4
0,38,1,343,0,15,2,4,1,1812,3,1,92,2,3,8,4,0,11510,15682,0,1,1,14,3,2,80,1,12,3,3,11,10,2,9
0,31,1,1232,0,7,4,3,1,1813,3,0,39,3,3,5,4,1,7143,25713,1,1,1,14,3,3,80,0,11,2,2,11,9,4,10
0,29,1,144,2,10,1,2,1,1814,4,0,39,2,2,2,2,0,8268,11866,1,1,1,14,3,1,80,2,7,2,3,7,7,1,7
0,35,1,1296,0,5,4,0,1,1815,3,1,62,3,3,5,2,1,8095,18264,0,1,0,13,3,4,80,0,17,5,3,16,6,0,13
0,42,1,810,0,23,5,4,1,1819,1,0,44,3,4,8,4,1,15992,15901,2,1,0,14,3,2,80,0,16,2,3,1,0,0,0
0,42,1,544,1,2,1,0,1,1821,3,1,52,3,1,0,3,0,2696,24017,0,1,1,11,3,3,80,1,4,5,3,3,2,1,0
0,48,1,530,2,29,1,3,1,1823,1,0,91,3,3,3,3,2,12504,23978,3,1,0,21,4,2,80,1,15,3,1,0,0,0,0
0,30,0,641,2,25,2,0,1,1825,4,0,85,3,2,2,3,2,4736,6069,7,1,1,12,3,2,80,1,4,2,4,2,2,2,2
0,42,1,1332,0,2,4,5,1,1827,1,1,98,2,2,4,4,1,6781,17078,3,1,0,23,4,2,80,0,14,6,3,1,0,0,0
1,21,2,756,2,1,1,0,1,1828,1,0,99,2,1,1,2,1,2174,9150,1,1,1,11,3,3,80,0,3,3,3,3,2,1,2
0,36,0,845,2,1,5,3,1,1829,4,0,45,3,2,2,4,1,6653,15276,4,1,0,15,3,2,80,0,7,6,3,1,0,0,0
0,36,2,541,2,3,4,3,1,1830,1,1,48,2,3,2,4,2,9699,7246,4,1,0,11,3,1,80,1,16,2,3,13,9,1,12
0,40,1,1171,0,10,4,4,1,1832,4,0,46,4,1,6,3,2,2213,22495,3,1,1,13,3,3,80,1,10,3,3,7,7,1,7
0,21,0,895,2,9,2,3,1,1833,1,1,39,3,1,1,4,1,2610,2851,1,1,0,24,4,3,80,0,3,3,2,3,2,2,2
1,33,1,350,2,5,3,2,1,1834,4,0,34,3,1,1,3,1,2851,9150,1,1,1,13,3,2,80,0,1,2,3,1,0,0,0
0,37,1,921,0,10,3,3,1,1835,3,0,98,3,1,6,1,2,3452,17663,6,1,0,20,4,2,80,1,17,3,3,5,4,0,3
0,46,0,1144,0,7,4,3,1,1836,3,0,30,3,2,5,3,2,5258,16044,2,1,0,14,3,3,80,0,7,2,4,1,0,0,0
1,41,2,143,2,4,3,2,1,1837,1,1,56,3,2,2,2,1,9355,9558,1,1,0,18,3,3,80,0,8,5,3,8,7,7,7
0,50,1,1046,0,10,3,0,1,1838,4,1,100,2,3,4,4,1,10496,2755,6,1,0,15,3,4,80,0,20,2,3,4,3,1,3
1,40,1,575,2,22,2,2,1,1839,3,1,68,2,2,2,3,2,6380,6110,2,1,1,12,3,1,80,2,8,6,3,6,4,1,0
0,31,1,408,0,9,4,4,1,1840,3,1,42,2,1,7,2,1,2657,7551,0,1,1,16,3,4,80,0,3,5,3,2,2,2,2
1,21,1,156,2,12,3,4,1,1841,3,0,90,4,1,1,2,1,2716,25422,1,1,0,15,3,4,80,0,1,0,3,1,0,0,0
0,35,1,755,0,9,4,4,1,1843,3,1,97,2,2,4,2,1,6540,19394,9,1,0,19,3,3,80,0,10,5,3,1,1,0,0
0,27,1,1469,0,1,2,3,1,1844,4,1,82,3,1,6,2,0,3816,17881,1,1,0,11,3,2,80,1,5,2,3,5,2,0,4
0,28,1,304,2,9,4,4,1,1845,2,1,92,3,2,2,4,1,5253,20750,1,1,0,16,3,4,80,0,7,1,3,7,5,0,7
0,49,1,1261,0,7,3,5,1,1846,2,1,31,2,3,4,3,1,10965,12066,8,1,0,24,4,3,80,0,26,2,3,5,2,0,0
0,51,1,1178,2,14,2,4,1,1847,3,0,87,3,2,2,4,2,4936,14862,4,1,0,11,3,3,80,1,18,2,2,7,7,0,7
0,36,1,329,0,2,3,4,1,1848,4,0,96,3,1,7,3,2,2543,11868,4,1,0,13,3,2,80,1,6,3,3,2,2,2,2
1,34,0,1362,2,19,3,2,1,1849,1,1,67,4,2,2,4,1,5304,4652,8,1,1,13,3,2,80,0,9,3,2,5,2,0,4
0,55,1,1311,0,2,3,4,1,1850,3,0,97,3,4,3,4,1,16659,23258,2,1,1,13,3,3,80,0,30,2,3,5,4,1,2
0,24,1,1371,2,10,4,2,1,1851,4,0,77,3,2,2,3,0,4260,5915,1,1,1,12,3,4,80,1,5,2,4,5,2,0,3
0,30,1,202,2,2,1,0,1,1852,3,1,72,3,1,1,2,2,2476,17434,1,1,0,18,3,1,80,1,1,3,3,1,0,0,0
1,26,2,575,0,3,1,0,1,1853,3,1,73,3,1,7,1,1,3102,6582,0,1,0,22,4,3,80,0,7,2,3,6,4,0,4
0,22,1,253,0,11,3,3,1,1854,1,0,43,3,1,7,2,2,2244,24440,1,1,0,13,3,4,80,1,2,1,3,2,1,1,2
0,36,1,164,2,2,2,3,1,1855,2,1,61,2,3,2,3,2,7596,3809,1,1,0,13,3,2,80,2,10,2,3,10,9,9,0
1,30,2,464,0,4,3,0,1,1856,3,1,40,3,1,7,4,1,2285,3427,9,1,1,23,4,3,80,0,3,4,3,1,0,0,0
0,40,1,759,2,2,2,2,1,1858,4,0,46,3,2,2,2,0,5715,22553,7,1,0,12,3,3,80,2,8,5,3,5,4,1,3
0,42,1,201,0,1,4,4,1,1859,2,0,95,3,1,6,1,0,2576,20490,3,1,0,16,3,2,80,1,8,5,3,5,2,1,2
0,37,1,1305,0,10,4,4,1,1860,3,1,49,3,2,5,2,1,4197,21123,2,1,1,12,3,4,80,0,18,2,2,1,0,0,1
0,40,1,555,0,2,3,3,1,1862,2,0,78,2,2,6,3,2,3448,13436,6,1,0,22,4,2,80,1,20,3,3,1,0,0,0
0,54,1,821,0,5,2,3,1,1863,1,1,86,3,5,8,1,2,19406,8509,4,1,0,11,3,3,80,1,24,4,2,4,2,1,2
0,34,0,1381,2,4,4,2,1,1864,3,0,72,3,2,2,3,2,6538,12740,9,1,0,15,3,1,80,1,6,3,3,3,2,1,2
0,31,1,480,0,7,2,3,1,1865,2,0,31,3,2,5,1,2,4306,4156,1,1,0,12,3,2,80,1,13,5,1,13,10,3,12
0,43,2,313,0,21,3,3,1,1866,4,1,61,3,1,6,4,2,2258,15238,7,1,0,20,4,1,80,1,8,1,3,3,2,1,2
0,43,1,1473,0,8,4,5,1,1867,3,0,74,3,2,4,3,0,4522,2227,4,1,1,14,3,4,80,0,8,3,3,5,2,0,2
0,37,0,1063,0,25,5,3,1,1869,2,0,72,3,2,7,3,2,4449,23866,3,1,1,15,3,1,80,2,15,2,3,13,11,10,7
0,31,1,329,0,1,2,4,1,1870,4,1,98,2,1,6,1,2,2218,16193,1,1,0,12,3,3,80,1,4,3,3,4,2,3,2
0,39,2,1218,0,1,1,4,1,1871,2,1,52,3,5,3,3,0,19197,8213,1,1,1,14,3,3,80,1,21,3,3,21,8,1,6
0,56,2,906,2,6,3,4,1,1872,3,0,86,4,4,2,1,2,13212,18256,9,1,0,11,3,4,80,3,36,0,2,7,7,7,7
0,30,1,1082,2,12,3,0,1,1873,2,0,83,3,2,2,3,1,6577,19558,0,1,0,11,3,2,80,0,6,6,3,5,4,4,4
0,41,1,645,2,1,3,2,1,1874,2,1,49,4,3,2,1,2,8392,19566,1,1,0,16,3,3,80,1,10,2,3,10,7,0,7
0,28,1,1300,0,17,2,3,1,1875,3,1,79,3,2,6,1,0,4558,13535,1,1,0,12,3,4,80,1,10,2,3,10,0,1,8
0,52,1,319,0,3,3,3,1,1877,4,1,39,2,3,5,3,2,7969,19609,2,1,1,14,3,3,80,0,28,4,3,5,4,0,4
0,52,1,1490,0,4,2,4,1,1879,4,0,30,3,4,3,4,2,16555,10310,2,1,0,13,3,4,80,0,31,2,1,5,2,1,4
0,42,2,532,0,29,2,4,1,1880,1,0,92,3,2,7,3,0,4556,12932,2,1,0,11,3,2,80,1,19,3,3,5,4,0,2
0,30,1,317,0,2,3,4,1,1881,3,0,43,1,2,5,4,1,6091,24793,2,1,0,20,4,3,80,0,11,2,3,5,4,0,2
0,60,1,422,0,7,3,4,1,1882,1,0,41,3,5,3,1,2,19566,3854,5,1,0,11,3,4,80,0,33,5,1,29,8,11,10
0,46,1,1485,0,18,3,3,1,1883,3,0,87,3,2,5,3,0,4810,26314,2,1,0,14,3,3,80,1,19,5,2,10,7,0,8
0,42,2,1368,0,28,4,0,1,1884,4,0,88,2,2,4,4,2,4523,4386,0,1,0,11,3,4,80,3,7,4,4,6,5,0,4
1,24,1,1448,2,1,1,0,1,1885,1,0,62,3,1,1,2,1,3202,21972,1,1,1,16,3,2,80,0,6,4,3,5,3,1,4
1,34,2,296,2,6,2,2,1,1886,4,0,33,1,1,1,3,0,2351,12253,0,1,0,16,3,4,80,1,3,3,2,2,2,1,0
0,40,1,1398,2,2,4,4,1,1888,3,0,79,3,5,3,3,2,18041,13022,0,1,0,14,3,4,80,0,21,2,3,20,15,1,12
0,26,1,1349,0,23,3,4,1,1889,1,0,90,3,1,7,4,0,2886,3032,1,1,0,22,4,2,80,2,3,3,1,3,2,0,2
0,29,1,986,0,3,4,3,1,1891,2,1,93,2,3,8,3,2,11935,21526,1,1,0,18,3,3,80,0,10,2,3,10,2,0,7
1,19,1,489,1,2,2,0,1,1893,1,1,52,2,1,0,4,1,2564,18437,1,1,0,12,3,3,80,0,1,3,4,1,0,0,0
0,57,1,210,2,29,3,2,1,1895,1,1,56,2,4,3,4,0,14118,22102,3,1,0,12,3,3,80,1,32,3,2,1,0,0,0
0,50,1,1099,0,29,4,4,1,1896,2,1,88,2,4,3,3,2,17046,9314,0,1,0,15,3,2,80,1,28,2,3,27,10,15,7
0,30,0,1116,0,2,3,3,1,1897,3,0,49,3,1,6,4,1,2564,7181,0,1,0,14,3,3,80,0,12,2,2,11,7,6,7
0,60,2,1499,2,28,3,2,1,1898,3,0,80,2,3,2,1,2,10266,2845,4,1,0,19,3,4,80,0,22,5,4,18,13,13,11
0,47,1,983,0,2,2,3,1,1899,1,0,65,3,2,5,4,0,5070,7389,5,1,0,13,3,3,80,3,20,2,3,5,0,0,4
0,46,1,1009,0,2,3,4,1,1900,1,1,51,3,4,8,3,2,17861,2288,6,1,0,13,3,3,80,0,26,2,1,3,2,0,1
0,54,1,548,0,8,4,4,1,1902,3,0,42,3,2,6,3,1,3780,23428,7,1,0,11,3,3,80,0,19,3,3,1,0,0,0
0,34,1,1303,0,2,4,4,1,1903,4,1,62,2,1,7,3,0,2768,8416,3,1,0,12,3,3,80,1,14,3,3,7,3,5,7
0,46,1,1125,2,10,3,2,1,1904,3,0,94,2,3,2,4,2,9071,11563,2,1,1,19,3,3,80,1,15,3,3,3,2,1,2
